"","Artist","Song","Album","Year","Sales","word","n","duration_ms","popularity","speechiness","danceability","tempo"
"24364","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"rest",46,NA,NA,NA,NA,NA
"24365","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"by",126,NA,NA,NA,NA,NA
"24366","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"hopeless",6,NA,NA,NA,NA,NA
"24367","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"grow",22,NA,NA,NA,NA,NA
"24368","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"broke",20,NA,NA,NA,NA,NA
"24369","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"rope",3,NA,NA,NA,NA,NA
"24370","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"insanity",7,NA,NA,NA,NA,NA
"24371","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"pistols",5,NA,NA,NA,NA,NA
"24372","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"smoking",10,NA,NA,NA,NA,NA
"24373","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"coming",34,NA,NA,NA,NA,NA
"24374","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"broken",15,NA,NA,NA,NA,NA
"24375","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"sick",17,NA,NA,NA,NA,NA
"24376","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"sirens",5,NA,NA,NA,NA,NA
"24377","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"body",60,NA,NA,NA,NA,NA
"24378","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"bags",6,NA,NA,NA,NA,NA
"24379","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"gun",47,NA,NA,NA,NA,NA
"24380","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"firing",1,NA,NA,NA,NA,NA
"24381","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"tell",150,NA,NA,NA,NA,NA
"24382","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"bush",2,NA,NA,NA,NA,NA
"24383","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"push",12,NA,NA,NA,NA,NA
"24384","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"button",3,NA,NA,NA,NA,NA
"24385","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"fed",9,NA,NA,NA,NA,NA
"24386","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"hearin",5,NA,NA,NA,NA,NA
"24387","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"voices",1,NA,NA,NA,NA,NA
"24388","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"head",89,NA,NA,NA,NA,NA
"24389","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"goes",43,NA,NA,NA,NA,NA
"24390","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"partners",3,NA,NA,NA,NA,NA
"24391","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"squad",11,NA,NA,NA,NA,NA
"24392","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"there",84,NA,NA,NA,NA,NA
"24393","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"involved",3,NA,NA,NA,NA,NA
"24394","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"187",1,NA,NA,NA,NA,NA
"24395","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"watch",75,NA,NA,NA,NA,NA
"24396","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"your",518,NA,NA,NA,NA,NA
"24397","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"better",65,NA,NA,NA,NA,NA
"24398","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"way",163,NA,NA,NA,NA,NA
"24399","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"there's",53,NA,NA,NA,NA,NA
"24400","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"us",123,NA,NA,NA,NA,NA
"24401","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"cemetary",3,NA,NA,NA,NA,NA
"24402","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"love",188,NA,NA,NA,NA,NA
"24403","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"fear",29,NA,NA,NA,NA,NA
"24404","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"come",171,NA,NA,NA,NA,NA
"24405","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"we",718,NA,NA,NA,NA,NA
"24406","2pac","The Streetz R Deathrow","Strictly 4 My",1993,1639584,"gonna",71,NA,NA,NA,NA,NA
"24407","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"2pac",137,NA,NA,NA,NA,NA
"24408","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hook",4,NA,NA,NA,NA,NA
"24409","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"westside",40,NA,NA,NA,NA,NA
"24410","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"in",1159,NA,NA,NA,NA,NA
"24411","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"this",538,NA,NA,NA,NA,NA
"24412","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"right",164,NA,NA,NA,NA,NA
"24413","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"here",128,NA,NA,NA,NA,NA
"24414","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"can't",225,NA,NA,NA,NA,NA
"24415","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"nobody",42,NA,NA,NA,NA,NA
"24416","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"stop",86,NA,NA,NA,NA,NA
"24417","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"us",123,NA,NA,NA,NA,NA
"24418","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"when",392,NA,NA,NA,NA,NA
"24419","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"we",718,NA,NA,NA,NA,NA
"24420","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"blunted",2,NA,NA,NA,NA,NA
"24421","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"up",633,NA,NA,NA,NA,NA
"24422","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"and",1701,NA,NA,NA,NA,NA
"24423","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"swervin",1,NA,NA,NA,NA,NA
"24424","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"packed",8,NA,NA,NA,NA,NA
"24425","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"a",2058,NA,NA,NA,NA,NA
"24426","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"suburban",1,NA,NA,NA,NA,NA
"24427","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"screamin",34,NA,NA,NA,NA,NA
"24428","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"outlaw",52,NA,NA,NA,NA,NA
"24429","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"runin",1,NA,NA,NA,NA,NA
"24430","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"on",894,NA,NA,NA,NA,NA
"24431","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"the",3040,NA,NA,NA,NA,NA
"24432","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"curb",4,NA,NA,NA,NA,NA
"24433","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"they",655,NA,NA,NA,NA,NA
"24434","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"never",168,NA,NA,NA,NA,NA
"24435","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"try",69,NA,NA,NA,NA,NA
"24436","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"me",1678,NA,NA,NA,NA,NA
"24437","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"cause",380,NA,NA,NA,NA,NA
"24438","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"behind",21,NA,NA,NA,NA,NA
"24439","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"your",518,NA,NA,NA,NA,NA
"24440","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"killer",9,NA,NA,NA,NA,NA
"24441","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"team",9,NA,NA,NA,NA,NA
"24442","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"i",2477,NA,NA,NA,NA,NA
"24443","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"get",514,NA,NA,NA,NA,NA
"24444","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"word",28,NA,NA,NA,NA,NA
"24445","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"cut",17,NA,NA,NA,NA,NA
"24446","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"head",89,NA,NA,NA,NA,NA
"24447","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"off",94,NA,NA,NA,NA,NA
"24448","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"like",459,NA,NA,NA,NA,NA
"24449","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"guillotine",1,NA,NA,NA,NA,NA
"24450","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hennessey'll",1,NA,NA,NA,NA,NA
"24451","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"keep",186,NA,NA,NA,NA,NA
"24452","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"calm",5,NA,NA,NA,NA,NA
"24453","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"though",47,NA,NA,NA,NA,NA
"24454","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"sittin",14,NA,NA,NA,NA,NA
"24455","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"back",227,NA,NA,NA,NA,NA
"24456","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"of",631,NA,NA,NA,NA,NA
"24457","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"club",13,NA,NA,NA,NA,NA
"24458","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tradin",22,NA,NA,NA,NA,NA
"24459","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"convo",2,NA,NA,NA,NA,NA
"24460","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"livin",51,NA,NA,NA,NA,NA
"24461","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"don",18,NA,NA,NA,NA,NA
"24462","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"my",1471,NA,NA,NA,NA,NA
"24463","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"own",42,NA,NA,NA,NA,NA
"24464","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"mind",88,NA,NA,NA,NA,NA
"24465","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"signal",2,NA,NA,NA,NA,NA
"24466","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"kadafi",10,NA,NA,NA,NA,NA
"24467","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"watch",75,NA,NA,NA,NA,NA
"24468","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"with",548,NA,NA,NA,NA,NA
"24469","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"chrome",6,NA,NA,NA,NA,NA
"24470","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"nine",30,NA,NA,NA,NA,NA
"24471","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"all",602,NA,NA,NA,NA,NA
"24472","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"time",347,NA,NA,NA,NA,NA
"24473","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"drinkin",15,NA,NA,NA,NA,NA
"24474","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"champagne",3,NA,NA,NA,NA,NA
"24475","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"walk",14,NA,NA,NA,NA,NA
"24476","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"through",129,NA,NA,NA,NA,NA
"24477","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"crowd",8,NA,NA,NA,NA,NA
"24478","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"let",198,NA,NA,NA,NA,NA
"24479","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tramps",2,NA,NA,NA,NA,NA
"24480","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hang",13,NA,NA,NA,NA,NA
"24481","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"playa",56,NA,NA,NA,NA,NA
"24482","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hate",44,NA,NA,NA,NA,NA
"24483","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"but",513,NA,NA,NA,NA,NA
"24484","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"do",305,NA,NA,NA,NA,NA
"24485","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"damn",36,NA,NA,NA,NA,NA
"24486","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"thing",27,NA,NA,NA,NA,NA
"24487","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"picture",97,NA,NA,NA,NA,NA
"24488","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"doin",38,NA,NA,NA,NA,NA
"24489","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"eighty",5,NA,NA,NA,NA,NA
"24490","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"down",209,NA,NA,NA,NA,NA
"24491","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"one",208,NA,NA,NA,NA,NA
"24492","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"way",163,NA,NA,NA,NA,NA
"24493","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"stuck",35,NA,NA,NA,NA,NA
"24494","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"trunk",4,NA,NA,NA,NA,NA
"24495","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"caught",29,NA,NA,NA,NA,NA
"24496","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"gun",47,NA,NA,NA,NA,NA
"24497","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"play",56,NA,NA,NA,NA,NA
"24498","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"so",437,NA,NA,NA,NA,NA
"24499","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"gotta",143,NA,NA,NA,NA,NA
"24500","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"eyes",94,NA,NA,NA,NA,NA
"24501","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"open",39,NA,NA,NA,NA,NA
"24502","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"gettin",144,NA,NA,NA,NA,NA
"24503","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"high",79,NA,NA,NA,NA,NA
"24504","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"wonder",54,NA,NA,NA,NA,NA
"24505","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"why",137,NA,NA,NA,NA,NA
"24506","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"die",198,NA,NA,NA,NA,NA
"24507","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"smokin",23,NA,NA,NA,NA,NA
"24508","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"alibi",2,NA,NA,NA,NA,NA
"24509","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"i'm",843,NA,NA,NA,NA,NA
"24510","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"victory",2,NA,NA,NA,NA,NA
"24511","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"them",165,NA,NA,NA,NA,NA
"24512","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"other",77,NA,NA,NA,NA,NA
"24513","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"vile",1,NA,NA,NA,NA,NA
"24514","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"men",14,NA,NA,NA,NA,NA
"24515","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"marked",2,NA,NA,NA,NA,NA
"24516","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"for",679,NA,NA,NA,NA,NA
"24517","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"death",91,NA,NA,NA,NA,NA
"24518","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"spendin",5,NA,NA,NA,NA,NA
"24519","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"nights",9,NA,NA,NA,NA,NA
"24520","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"its",29,NA,NA,NA,NA,NA
"24521","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"last",85,NA,NA,NA,NA,NA
"24522","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"left",66,NA,NA,NA,NA,NA
"24523","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"an",61,NA,NA,NA,NA,NA
"24524","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"am",36,NA,NA,NA,NA,NA
"24525","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"wrong",52,NA,NA,NA,NA,NA
"24526","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"wanna",181,NA,NA,NA,NA,NA
"24527","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"it",889,NA,NA,NA,NA,NA
"24528","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"goin",54,NA,NA,NA,NA,NA
"24529","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"to",1880,NA,NA,NA,NA,NA
"24530","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"leave",51,NA,NA,NA,NA,NA
"24531","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"till",61,NA,NA,NA,NA,NA
"24532","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"see",367,NA,NA,NA,NA,NA
"24533","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"everybodys",7,NA,NA,NA,NA,NA
"24534","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"gone",43,NA,NA,NA,NA,NA
"24535","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"at",283,NA,NA,NA,NA,NA
"24536","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"bar",6,NA,NA,NA,NA,NA
"24537","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"you",1917,NA,NA,NA,NA,NA
"24538","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"can",344,NA,NA,NA,NA,NA
"24539","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"catch",37,NA,NA,NA,NA,NA
"24540","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hands",51,NA,NA,NA,NA,NA
"24541","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"full",50,NA,NA,NA,NA,NA
"24542","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"liquor",28,NA,NA,NA,NA,NA
"24543","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"puffin",11,NA,NA,NA,NA,NA
"24544","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"sweet",19,NA,NA,NA,NA,NA
"24545","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"submission",2,NA,NA,NA,NA,NA
"24546","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tell",150,NA,NA,NA,NA,NA
"24547","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"until",76,NA,NA,NA,NA,NA
"24548","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"swisher",4,NA,NA,NA,NA,NA
"24549","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"guess",37,NA,NA,NA,NA,NA
"24550","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"kastro",12,NA,NA,NA,NA,NA
"24551","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"got",509,NA,NA,NA,NA,NA
"24552","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"against",40,NA,NA,NA,NA,NA
"24553","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"wall",13,NA,NA,NA,NA,NA
"24554","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"gat",14,NA,NA,NA,NA,NA
"24555","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"chillin",2,NA,NA,NA,NA,NA
"24556","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"by",126,NA,NA,NA,NA,NA
"24557","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"balls",5,NA,NA,NA,NA,NA
"24558","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"prior",1,NA,NA,NA,NA,NA
"24559","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"war",71,NA,NA,NA,NA,NA
"24560","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"is",463,NA,NA,NA,NA,NA
"24561","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"rider",5,NA,NA,NA,NA,NA
"24562","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"only",125,NA,NA,NA,NA,NA
"24563","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"five",35,NA,NA,NA,NA,NA
"24564","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"six",12,NA,NA,NA,NA,NA
"24565","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tall",5,NA,NA,NA,NA,NA
"24566","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"napoleon",6,NA,NA,NA,NA,NA
"24567","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"knows",29,NA,NA,NA,NA,NA
"24568","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"outlaws",16,NA,NA,NA,NA,NA
"24569","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"fear",29,NA,NA,NA,NA,NA
"24570","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"better",65,NA,NA,NA,NA,NA
"24571","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"strap",5,NA,NA,NA,NA,NA
"24572","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"feelins",1,NA,NA,NA,NA,NA
"24573","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"out",364,NA,NA,NA,NA,NA
"24574","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"yeah",144,NA,NA,NA,NA,NA
"24575","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"thug",203,NA,NA,NA,NA,NA
"24576","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"passion",21,NA,NA,NA,NA,NA
"24577","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"feelin",18,NA,NA,NA,NA,NA
"24578","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"took",24,NA,NA,NA,NA,NA
"24579","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"some",158,NA,NA,NA,NA,NA
"24580","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"henne",1,NA,NA,NA,NA,NA
"24581","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"aint",22,NA,NA,NA,NA,NA
"24582","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"easy",22,NA,NA,NA,NA,NA
"24583","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tryin",89,NA,NA,NA,NA,NA
"24584","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"make",199,NA,NA,NA,NA,NA
"24585","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"dollar",9,NA,NA,NA,NA,NA
"24586","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"two",66,NA,NA,NA,NA,NA
"24587","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"pennies",2,NA,NA,NA,NA,NA
"24588","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"what",280,NA,NA,NA,NA,NA
"24589","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"these",187,NA,NA,NA,NA,NA
"24590","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"rap",24,NA,NA,NA,NA,NA
"24591","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"pull",34,NA,NA,NA,NA,NA
"24592","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"they're",10,NA,NA,NA,NA,NA
"24593","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"side",37,NA,NA,NA,NA,NA
"24594","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"think",67,NA,NA,NA,NA,NA
"24595","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"pac",70,NA,NA,NA,NA,NA
"24596","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"our",73,NA,NA,NA,NA,NA
"24597","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"tape",3,NA,NA,NA,NA,NA
"24598","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"take",154,NA,NA,NA,NA,NA
"24599","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"shot",50,NA,NA,NA,NA,NA
"24600","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"within",2,NA,NA,NA,NA,NA
"24601","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"vest",16,NA,NA,NA,NA,NA
"24602","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"come",171,NA,NA,NA,NA,NA
"24603","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"weight",9,NA,NA,NA,NA,NA
"24604","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"ones",19,NA,NA,NA,NA,NA
"24605","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"if",307,NA,NA,NA,NA,NA
"24606","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"woulda",3,NA,NA,NA,NA,NA
"24607","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"known",21,NA,NA,NA,NA,NA
"24608","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"zone",21,NA,NA,NA,NA,NA
"24609","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"inside",38,NA,NA,NA,NA,NA
"24610","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"dome",6,NA,NA,NA,NA,NA
"24611","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"fresh",6,NA,NA,NA,NA,NA
"24612","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"outs",4,NA,NA,NA,NA,NA
"24613","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"jail",39,NA,NA,NA,NA,NA
"24614","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"was",266,NA,NA,NA,NA,NA
"24615","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"hell",76,NA,NA,NA,NA,NA
"24616","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"probably",13,NA,NA,NA,NA,NA
"24617","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"home",55,NA,NA,NA,NA,NA
"24618","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"lookin",44,NA,NA,NA,NA,NA
"24619","2pac","LastOnesLeft","Until The End Of Time",2001,2220589,"that",630,NA,NA,NA,NA,NA
